-2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.833831232135310130e-02,2.833831232135310130e-02,-5.667662464270620259e-02,2.142693933445879995e-02,2.142693933445879995e-02,-4.285387866891759989e-02
-1.977322995662689209e-01,2.020814269781112671e-01,-3.246344625949859619e-03,-1.260142773389816284e-03,-2.213420812040567398e-03,2.950482070446014404e-03,3.005218133330345154e-02,2.906532958149909973e-02,-5.957442894577980042e-02,2.129833772778511047e-02,2.383800595998764038e-02,-4.564166069030761719e-02
-1.955974102020263672e-01,2.036858946084976196e-01,-6.995230913162231445e-03,-2.118434756994247437e-03,-4.544191528111696243e-03,6.153769791126251221e-03,3.189667314291000366e-02,3.020105324685573578e-02,-6.254674494266510010e-02,2.130797505378723145e-02,2.650064788758754730e-02,-4.831999540328979492e-02
-1.934794336557388306e-01,2.053196579217910767e-01,-1.077730953693389893e-02,-2.956055104732513428e-03,-6.850566715002059937e-03,9.325761348009109497e-03,3.371603786945343018e-02,3.135977312922477722e-02,-6.548596918582916260e-02,2.129848301410675049e-02,2.922923304140567780e-02,-5.103124678134918213e-02
-1.915176212787628174e-01,2.070223093032836914e-01,-1.456788182258605957e-02,-3.829330205917358398e-03,-8.858113549649715424e-03,1.227575168013572693e-02,3.539801761507987976e-02,3.250751271843910217e-02,-6.812579184770584106e-02,2.116462215781211853e-02,3.204188868403434753e-02,-5.363633483648300171e-02
-1.896807849407196045e-01,2.088280469179153442e-01,-1.832434535026550293e-02,-4.791419953107833862e-03,-1.056892890483140945e-02,1.501249894499778748e-02,3.690016269683837891e-02,3.356219828128814697e-02,-7.051283866167068481e-02,2.089992538094520569e-02,3.491925075650215149e-02,-5.618461221456527710e-02
-1.879619359970092773e-01,2.107300758361816406e-01,-2.205251157283782959e-02,-5.833677947521209717e-03,-1.200202200561761856e-02,1.754787936806678772e-02,3.823342919349670410e-02,3.453522175550460815e-02,-7.266020029783248901e-02,2.051769196987152100e-02,3.786052763462066650e-02,-5.868448317050933838e-02
-1.863534897565841675e-01,2.127242237329483032e-01,-2.575585991144180298e-02,-6.950572133064270020e-03,-1.317400671541690826e-02,1.989291980862617493e-02,3.940536081790924072e-02,3.543289005756378174e-02,-7.458129525184631348e-02,2.002924308180809021e-02,4.086414724588394165e-02,-6.114543974399566650e-02
-1.848527491092681885e-01,2.147997915744781494e-01,-2.944134175777435303e-02,-8.130244910717010498e-03,-1.409150287508964539e-02,2.206513658165931702e-02,4.042543470859527588e-02,3.627082705497741699e-02,-7.628825306892395020e-02,1.944690570235252380e-02,4.393178969621658325e-02,-6.357675045728683472e-02
-1.834567040205001831e-01,2.169507443904876709e-01,-3.310449421405792236e-02,-9.373694658279418945e-03,-1.476233638823032379e-02,2.407090738415718079e-02,4.129778593778610229e-02,3.705435618758201599e-02,-7.779171317815780640e-02,1.878264918923377991e-02,4.706307873129844666e-02,-6.599035859107971191e-02
